doc_id	Relation_Type	Identifier_1	Identifier_2	Novelty
34020266	Association	C507035	D009410	Novel
34020266	Association	223864	17874	Novel
34020266	Negative_Correlation	223864	21898	Novel
34021002	Association	D003553	D003545	Novel
34021002	Positive_Correlation	3556	23584	Novel
34021002	Association	D005978	3556	Novel
34021002	Association	D009362	3556	Novel
34021002	Association	D012512	3556	Novel
34021002	Association	D003553	23584	Novel
34021002	Association	D003545	1491	Novel
34021002	Association	D003553	3556	Novel
34021002	Association	D003553	D005978	Novel
34021002	Association	D003545	3556	Novel
34021002	Association	D003553	1491	No
34021002	Positive_Correlation	3556	1491	Novel
34021002	Association	D003545	23584	Novel
34021022	Negative_Correlation	18566	72512	Novel
34021022	Negative_Correlation	18566	16411	Novel
34021022	Association	D009369	18566	Novel
34021022	Association	D009059	22060	Novel
34021022	Association	D009062	18566	No
34021022	Positive_Correlation	18566	72512	Novel
34021022	Association	D009059	72512	Novel
34021047	Positive_Correlation	80700	3439	Novel
34021047	Association	D014777	80700	Novel
34021047	Positive_Correlation	80700	6773	Novel
34021047	Negative_Correlation	80700	3456	Novel
34021047	Positive_Correlation	80700	6772	Novel
34021047	Association	80700	7297	Novel
34021047	Association	7297	3456	No
34021431	Positive_Correlation	D009582	4780	Novel
34021431	Association	4780	2729	No
34021431	Positive_Correlation	D009582	2729	Novel
34021431	Association	D005978	4780	Novel
34021431	Association	D005978	2729	Novel
34021431	Positive_Correlation	D005978	D009582	Novel
34021431	Positive_Correlation	C014476	4780	No
34021557	Positive_Correlation	C000717387	1269	No
34021889	Negative_Correlation	C432165	116554	No
34021889	Positive_Correlation	D002104	D020258	No
34021889	Positive_Correlation	D002104	D019636	No
34021889	Positive_Correlation	D002104	D065703	No
34021889	Negative_Correlation	C025603	81750	Novel
34021889	Negative_Correlation	C025603	116554	Novel
34021889	Association	D065703	116554	Novel
34021889	Negative_Correlation	C432165	81750	Novel
34021889	Positive_Correlation	D002104	81750	Novel
34021889	Negative_Correlation	D002104	C025603	Novel
34021889	Association	116554	81750	Novel
34021889	Negative_Correlation	D002104	C432165	Novel
34021889	Positive_Correlation	D002104	116554	Novel
34021927	Positive_Correlation	D014280	D016640	Novel
34021927	Association	D008055	D016640	Novel
34023919	Negative_Correlation	D014750	D009369	No
34023919	Negative_Correlation	D003609	D009369	No
34023919	Positive_Correlation	D014750	D009422	Novel
34024116	Positive_Correlation	D003645	rs397516784	Novel
34024116	Positive_Correlation	D007545	D009202	No
34024116	Positive_Correlation	D001145	rs397516784	Novel
34024116	Association	D009202	rs397516784	No
34024116	Association	D001145	5350	Novel
34024116	Positive_Correlation	D007545	D009202	Novel
34024116	Association	D009202	5350	No
34024569	Negative_Correlation	D001205	D007239	Novel
34024569	Negative_Correlation	D014807	D007239	Novel
34024569	Negative_Correlation	D014807	D007249	Novel
34024569	Negative_Correlation	D001205	D007249	Novel
34024890	Positive_Correlation	C448619	D009336	No
34029269	Positive_Correlation	D012701	29595	No
34030380	Positive_Correlation	D009585	D000086382	Novel
34030380	Positive_Correlation	D010126	D000086382	Novel
34031621	Negative_Correlation	D000086382	p|SUB|R|683|G	Novel
34031621	Negative_Correlation	D000086382	p|SUB|A|684|M	Novel
34031621	Association	D000086382	8829	No
34033999	Positive_Correlation	D000086382	3569	No
34033999	Negative_Correlation	C016766	3576	Novel
34033999	Negative_Correlation	C016766	3569	Novel
34033999	Association	D000086382	3569	No
34033999	Negative_Correlation	C016766	D000086382	Novel
34033999	Negative_Correlation	C016766	D007249	No
34033999	Negative_Correlation	C016766	7448	Novel
34033999	Association	D000080424	3569	No
34033999	Association	3576	D007249	No
34033999	Association	D007249	3569	Novel
34033999	Positive_Correlation	D000080424	3569	No
34033999	Association	D007249	3576	Novel
34033999	Positive_Correlation	D000086382	3576	No
34033999	Association	D007249	3569	No
34033999	Association	D007249	3576	No
34033999	Positive_Correlation	3576	7448	Novel
34033999	Positive_Correlation	3569	7448	No
34033999	Association	D000080424	3576	No
34033999	Association	D000086382	3576	No
34035083	Positive_Correlation	D009362	23028	Novel
34035083	Positive_Correlation	D009369	23028	Novel
34035083	Association	673	D009369	No
34035083	Association	D015179	4760	Novel
34035083	Association	D009362	23028	Novel
34035083	Association	D015179	673	No
34035083	Association	D015179	23028	Novel
34035083	Association	23028	673	Novel
34035083	Association	673	4760	Novel
34036438	Association	D004402	269587	Novel
34036710	Negative_Correlation	D009020	D008573	Novel
34036710	Association	D008573	D013395	Novel
34036710	Positive_Correlation	D008573	D059445	Novel
34038751	Association	D004958	364773	Novel
34038751	Association	D004958	29680	Novel
34038751	Association	D004958	D002784	Novel
34038751	Comparison	C543008	C006780	No
34039637	Positive_Correlation	D000080424	387140	Novel
34039637	Positive_Correlation	387140	12504	Novel
34039637	Association	387140	112376	No
34039637	Association	387140	170743	Novel
34039637	Positive_Correlation	D000080424	112376	Novel
34039637	Positive_Correlation	D000077271	D008180	No
34039637	Association	D001327	387140	Novel
34039637	Positive_Correlation	D013163	387140	No
34039637	Association	D008180	387140	No
34039637	Negative_Correlation	387140	112376	No
34039637	Association	D001327	170743	No
34039637	Positive_Correlation	D000077271	170743	No
34039637	Association	D007239	387140	Novel
34042322	Association	D012595	2219	Novel
34042322	Association	D012871	2214	Novel
34042322	Association	D012595	2214	Novel
34047639	Positive_Correlation	D000082	D056486	No
34047639	Association	D009952	D009584	Novel
34047639	Association	D009952	D014508	Novel
34048843	Association	4204	4790	No
34048843	Bind	4790	4790	No
34048843	Negative_Correlation	D005231	D015518	Novel
34048843	Association	D015518	4204	No
34048843	Negative_Correlation	D014807	D015518	Novel
34048843	Association	D007249	4790	Novel
34048869	Positive_Correlation	C529765	12914	Novel
34048869	Association	D000438	109648	Novel
34048869	Positive_Correlation	D000438	D000431	No
34048869	Positive_Correlation	C529765	109648	Novel
34048869	Positive_Correlation	C529765	12912	Novel
34048869	Negative_Correlation	D000438	C529765	Novel
34048869	Association	109648	12912	Novel
34048869	Association	109648	12914	Novel
34048869	Negative_Correlation	C529765	D001007	Novel
34049949	Association	D055371	15368	Novel
34049949	Positive_Correlation	D001966	D055370	No
34049949	Association	D005739	15368	Novel
34051265	Association	D007674	64094	Novel
34051265	Association	D007674	1009	Novel
34051265	Association	D001284	1009	Novel
34051265	Association	D007674	7058	No
34051265	Association	D005355	5176	Novel
34051265	Association	D007674	5176	Novel
34051265	Association	D001284	5176	Novel
34051265	Association	D005355	64094	Novel
34051265	Association	D007674	4256	No
34051265	Association	D001284	64094	Novel
34051265	Association	D005355	1009	Novel
34051265	Association	D007676	64094	Novel
34051265	Positive_Correlation	D005355	1009	Novel
34051265	Positive_Correlation	D005355	5176	Novel
34051265	Positive_Correlation	D007676	1009	Novel
34051265	Positive_Correlation	D001284	1009	Novel
34051265	Positive_Correlation	D007676	5176	Novel
34051265	Positive_Correlation	D007676	64094	Novel
34051544	Positive_Correlation	D009538	C099565	Novel
34051544	Positive_Correlation	D009538	D015208	No
34051544	Positive_Correlation	D009538	D002248	Novel
34051613	Association	D011697	5196	Novel
34051613	Association	D001327	5196	No
34051613	Association	D000090882	5196	Novel
34051613	Association	D006493	5196	Novel
34051613	Association	D013927	5196	Novel
34051613	Association	C562865	5196	Novel
34051613	Association	5196	54106	Novel
34051613	Association	D006493	D013927	Novel
34052813	Association	D012893	3060	No
34052813	Association	D009290	3060	No
34055568	Negative_Correlation	D003932	D019966	Novel
34055568	Comparison	D002047	D008691	No
34055568	Positive_Correlation	D003932	D008691	Novel
34055568	Negative_Correlation	D003932	D009293	Novel
34055568	Positive_Correlation	D003932	D002047	Novel
34055568	Association	D003932	D008691	Novel
34057673	Negative_Correlation	D019344	D018698	Novel
34057673	Positive_Correlation	D019344	D005227	Novel
34057673	Association	D014233	5091	No
34057673	Association	D018698	5091	Novel
34057673	Association	D019289	5091	No
34057673	Conversion	D018698	D019289	No
34057673	Association	D005947	D006003	Novel
34057673	Association	D005947	D018698	Novel
34059091	Association	D002292	114548	Novel
34059091	Bind	4790	4790	No
34059091	Association	D002544	114548	Novel
34059091	Association	114548	4671	No
34059091	Positive_Correlation	D007249	114548	Novel
34059091	Association	114548	7141	No
34059091	Association	114548	4261	No
34059091	Association	D007249	114548	Novel
34059091	Association	D001929	114548	Novel
34059091	Association	D007249	4790	Novel
34059611	Association	D000450	D006973	Novel
34059611	Association	D002118	D006973	Novel
34059611	Positive_Correlation	D050197	D002118	No
34060104	Positive_Correlation	D000438	D000431	No
34060104	Negative_Correlation	C093337	D000431	Novel
34060104	Negative_Correlation	C093337	D006930	Novel
34060104	Positive_Correlation	D000431	18391	Novel
34060104	Negative_Correlation	C093337	18391	No
34060104	Association	D006930	18391	Novel
34060104	Negative_Correlation	D000438	C093337	Novel
34060104	Positive_Correlation	D000437	18391	No
34060104	Positive_Correlation	D000438	18391	Novel
34060104	Positive_Correlation	D000438	D006930	No
34060104	Positive_Correlation	D000438	D000437	No
34060817	Negative_Correlation	D013927	20202	Novel
34060817	Association	D020246	20202	Novel
34060817	Association	D020246	6280	Novel
34068824	Positive_Correlation	D000431	D003643	Novel
34068824	Positive_Correlation	D000431	D000086382	Novel
34068824	Positive_Correlation	D000431	D009765	Novel
34068824	Association	D000431	D009765	Novel
34068824	Association	D000431	D000086382	Novel
34075589	Association	D007249	1401	Novel
34075589	Association	D000690	3570	Novel
34075589	Negative_Correlation	C502936	1401	Novel
34075589	Negative_Correlation	C502936	D000690	Novel
34075589	Association	D000690	1401	Novel
34075589	Association	D007249	3569	Novel
34075589	Association	1401	D007249	No
34075589	Association	D007249	3569	No
34075644	Negative_Correlation	D009271	D009293	No
34075644	Comparison	D009271	D002047	No
34075644	Comparison	D009271	D009270	No
34079393	Negative_Correlation	C462182	D000086382	No
34079393	Negative_Correlation	C502936	D000086382	No
34079393	Negative_Correlation	D006493	D006406	Novel
34079393	Negative_Correlation	C462182	D001281	No
34079393	Negative_Correlation	C502936	D001281	No
34079393	Negative_Correlation	D006493	D000086382	No
34079393	Negative_Correlation	D006493	D001281	No
34081780	Association	D008055	D002784	No
34081780	Negative_Correlation	D008055	D017830	No
34081780	Association	D005732	11820	Novel
34081780	Association	D005732	20320	Novel
34082123	Association	D015868	12389	Novel
34082123	Positive_Correlation	D008694	D009422	No
34082123	Positive_Correlation	D009422	D008694	No
34082123	Positive_Correlation	D008694	D020258	No
34082123	Positive_Correlation	D008694	D015868	Novel
34082123	Positive_Correlation	D008694	D020258	No
34082123	Positive_Correlation	D004298	D020258	Novel
34082123	Positive_Correlation	D004298	D020258	No
34082123	Negative_Correlation	D004298	D008694	Novel
34082123	Positive_Correlation	D008694	D004298	No
34082123	Association	D009422	D004298	No
34082123	Association	D008694	12389	Novel
34082123	Association	D008694	D009422	No
34083230	Negative_Correlation	C579720	D008228	No
34083230	Negative_Correlation	C579720	D018442	Novel
34083230	Negative_Correlation	C579720	596	No
34083230	Negative_Correlation	C579720	C535516	Novel
34083230	Positive_Correlation	C579720	D064420	No
34083230	Negative_Correlation	C579720	D008258	Novel
34083484	Positive_Correlation	23965	99633	Novel
34086344	Positive_Correlation	3822	914	Novel
34086344	Positive_Correlation	27087	51744	Novel
34086344	Positive_Correlation	27087	3458	Novel
34086344	Positive_Correlation	27087	2214	Novel
34086344	Association	D015658	920	No
34086344	Association	D015658	51744	Novel
34086344	Association	27087	920	Novel
34086344	Association	27087	3700	Novel
34086344	Association	D015658	2214	Novel
34086344	Association	D015658	3822	Novel
34086344	Association	D015658	27087	Novel
34086418	Positive_Correlation	D014280	D051359	Novel
34086418	Positive_Correlation	D051359	1401	Novel
34086418	Positive_Correlation	D051359	3559	No
34088716	Positive_Correlation	4297	596	Novel
34088716	Association	4297	4609	Novel
34088716	Negative_Correlation	4297	842	Novel
34088716	Association	D054198	4299	No
34088716	Association	D054198	4297	No
34088716	Association	4297	842	Novel
34088716	Association	4299	4609	Novel
34088716	Positive_Correlation	4299	596	Novel
34088716	Association	D015470	4299	No
34088716	Association	4299	861	Novel
34088716	Association	D057180	861	Novel
34088716	Association	D015470	4297	No
34089891	Association	D010100	419793	Novel
34090937	Association	D009410	12322	Novel
34090937	Association	D057177	23435	Novel
34090937	Association	C000723354	23435	Novel
34090937	Association	D009410	230908	Novel
34090937	Association	D009410	19164	Novel
34091120	Association	D017984	D020152	No
34096288	Association	D006025	D014574	Novel
34097992	Positive_Correlation	11622	20773	Novel
34097992	Association	D008055	11622	No
34097992	Association	D013107	11622	Novel
34097992	Association	D011017	20773	Novel
34097992	Positive_Correlation	D002518	20773	Novel
34097992	Positive_Correlation	D002518	C014211	Novel
34097992	Positive_Correlation	C014211	11622	No
34097992	Positive_Correlation	C014211	D008055	Novel
34097992	Positive_Correlation	D002518	11622	Novel
34097992	Association	D013107	20773	No
34097992	Association	D011017	11622	Novel
34098080	Positive_Correlation	C016705	29680	No
34098080	Positive_Correlation	C016705	301517	No
34098080	Positive_Correlation	C480635	64191	Novel
34098080	Conversion	C016705	D002784	No
34098080	Negative_Correlation	D004875	D013261	Novel
34098080	Conversion	D004875	C003532	No
34098080	Association	D013261	64191	Novel
34098080	Association	D002784	64191	No
34098080	Positive_Correlation	C016705	D002784	No
34098080	Positive_Correlation	C016705	64191	Novel
34098465	Positive_Correlation	4790	7124	Novel
34098465	Association	3551	7124	No
34098465	Positive_Correlation	7124	4790	No
34098465	Negative_Correlation	D000093542	D010190	No
34098465	Bind	4790	4790	No
34098465	Association	D010190	3845	No
34098465	Association	D010190	3551	No
34098465	Negative_Correlation	D000093542	3551	Novel
